gene_id,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000177553,TRUE,C1orf167-AS1,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000177000,FALSE,MTHFR,NCBITaxon:9606,gene,0.12216052498738011,0.07829952825745883
ENSG00000011021,FALSE,CLCN6,NCBITaxon:9606,gene,0.04341241797072186,0.029457499097046005
ENSG00000175206,FALSE,NPPA,NCBITaxon:9606,gene,2.523977788995457e-4,1.658725193093066e-4
ENSG00000120937,TRUE,NPPB,NCBITaxon:9606,gene,6.309944472488642e-5,3.4660912691447176e-5
ENSG00000116685,FALSE,KIAA2013,NCBITaxon:9606,gene,0.204442200908632,0.1300156053632061
ENSG00000083444,FALSE,PLOD1,NCBITaxon:9606,gene,0.11635537607269056,0.07432480845272792
ENSG00000116688,FALSE,MFN2,NCBITaxon:9606,gene,0.1085625946491671,0.07103605127541361
ENSG00000116691,FALSE,MIIP,NCBITaxon:9606,gene,0.2132761231701161,0.1260158933315248
ENSG00000120949,FALSE,TNFRSF8,NCBITaxon:9606,gene,0.015364714790509843,0.010343059139022982
ENSG00000028137,FALSE,TNFRSF1B,NCBITaxon:9606,gene,0.3014891468955073,0.1727856614346788
ENSG00000048707,FALSE,VPS13D,NCBITaxon:9606,gene,0.1414374053508329,0.09248912764315328
ENSG00000229484,TRUE,LINC02766,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000162496,FALSE,DHRS3,NCBITaxon:9606,gene,0.3239525492175669,0.18307745938442196
ENSG00000272482,FALSE,RP11-474O21.5,NCBITaxon:9606,gene,0.0035335689045936395,0.002440207034018872
ENSG00000204518,TRUE,AADACL4,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0026671600037689e-4
ENSG00000188984,TRUE,AADACL3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000157330,TRUE,C1orf158,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000116726,TRUE,PRAMEF12,NCBITaxon:9606,gene,0,0
ENSG00000116721,TRUE,PRAMEF1,NCBITaxon:9606,gene,0,0
ENSG00000228338,TRUE,LINC01784,NCBITaxon:9606,gene,0,0
ENSG00000239810,TRUE,PRAMEF11,NCBITaxon:9606,gene,0,0
ENSG00000179172,TRUE,HNRNPCL1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000120952,TRUE,PRAMEF2,NCBITaxon:9606,gene,0,0
ENSG00000243073,TRUE,PRAMEF4,NCBITaxon:9606,gene,0,0
ENSG00000187545,TRUE,PRAMEF10,NCBITaxon:9606,gene,0,0
ENSG00000204510,TRUE,PRAMEF7,NCBITaxon:9606,gene,0,0
ENSG00000232423,TRUE,PRAMEF6,NCBITaxon:9606,gene,0,0
ENSG00000274764,TRUE,PRAMEF27,NCBITaxon:9606,gene,0,0
ENSG00000277058,TRUE,HNRNPCL3,NCBITaxon:9606,gene,0,0
ENSG00000229571,TRUE,PRAMEF25,NCBITaxon:9606,gene,0,0
ENSG00000275774,TRUE,HNRNPCL2,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000233336,TRUE,RP13-221M14.2,NCBITaxon:9606,gene,0,0
ENSG00000280267,TRUE,PRAMEF26,NCBITaxon:9606,gene,0,0
ENSG00000179412,TRUE,HNRNPCL4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000204505,TRUE,PRAMEF9,NCBITaxon:9606,gene,0,0
ENSG00000279169,TRUE,PRAMEF13,NCBITaxon:9606,gene,0,0
ENSG00000279804,TRUE,PRAMEF18,NCBITaxon:9606,gene,0,0
ENSG00000270601,TRUE,PRAMEF5,NCBITaxon:9606,gene,0,0
ENSG00000182330,TRUE,PRAMEF8,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000237700,TRUE,PRAMEF33,NCBITaxon:9606,gene,0,0
ENSG00000204501,TRUE,PRAMEF15,NCBITaxon:9606,gene,0,0
ENSG00000228229,TRUE,RP11-219C24.10,NCBITaxon:9606,gene,0,0
ENSG00000204481,TRUE,PRAMEF14,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000204480,TRUE,PRAMEF19,NCBITaxon:9606,gene,0,0
ENSG00000204479,TRUE,PRAMEF17,NCBITaxon:9606,gene,0,0
ENSG00000204478,TRUE,PRAMEF20,NCBITaxon:9606,gene,0,0
ENSG00000162494,FALSE,LRRC38,NCBITaxon:9606,gene,0.002965673902069662,0.0017804685831394242
ENSG00000259961,TRUE,RP4-597A16.2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000162493,FALSE,PDPN,NCBITaxon:9606,gene,0.03281171125694094,0.018314969288683553
ENSG00000237445,TRUE,CTA-520D8.2,NCBITaxon:9606,gene,0,0
ENSG00000116731,FALSE,PRDM2,NCBITaxon:9606,gene,0.3288112064613831,0.19912324266683443
ENSG00000189337,FALSE,KAZN,NCBITaxon:9606,gene,0.136673397274104,0.08634370855488661
ENSG00000231606,TRUE,RP11-344F13.1,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000234593,TRUE,KAZN-AS1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000175147,FALSE,TMEM51-AS1,NCBITaxon:9606,gene,0.004259212518929833,0.0029064877742723144
ENSG00000171729,FALSE,TMEM51,NCBITaxon:9606,gene,0.07174406865219586,0.045280680448503606
ENSG00000204464,TRUE,C1orf195,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000142621,FALSE,FHAD1,NCBITaxon:9606,gene,0.01041140837960626,0.0069913753714862074
ENSG00000233485,FALSE,FHAD1-AS1,NCBITaxon:9606,gene,0.0012304391721352852,8.347228639870735e-4
ENSG00000236045,TRUE,RP3-467K16.7,NCBITaxon:9606,gene,0,0
ENSG00000228140,FALSE,RP3-467K16.4,NCBITaxon:9606,gene,0.002429328621908127,0.0016657297059001846
ENSG00000142634,FALSE,EFHD2,NCBITaxon:9606,gene,0.42689929328621906,0.23794037157846853
ENSG00000162438,FALSE,CTRC,NCBITaxon:9606,gene,0.001356638061585058,9.312735579134854e-4
ENSG00000142615,FALSE,CELA2A,NCBITaxon:9606,gene,4.4169611307420494e-4,3.0616041544167193e-4
ENSG00000215704,TRUE,CELA2B,NCBITaxon:9606,gene,0,0
ENSG00000132906,FALSE,CASP9,NCBITaxon:9606,gene,0.049974760222110046,0.03366041406223203
ENSG00000116138,FALSE,DNAJC16,NCBITaxon:9606,gene,0.08218702675416456,0.054187088776792666
ENSG00000272510,TRUE,RP4-680D5.8,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000116771,FALSE,AGMAT,NCBITaxon:9606,gene,0.005584300858152448,0.003843513526683341
ENSG00000237301,FALSE,RP4-680D5.2,NCBITaxon:9606,gene,0.003975265017667844,0.002746367449460545
ENSG00000197312,FALSE,DDI2,NCBITaxon:9606,gene,0.11468324078748107,0.07357080499026723
ENSG00000215695,TRUE,RSC1A1,NCBITaxon:9606,gene,0,0
ENSG00000271742,TRUE,RP4-680D5.9,NCBITaxon:9606,gene,3.470469459868753e-4,2.4055461213274226e-4
ENSG00000116786,FALSE,PLEKHM2,NCBITaxon:9606,gene,0.14639071176173649,0.09520323172375601
ENSG00000237938,TRUE,RP11-288I21.1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000162461,FALSE,SLC25A34,NCBITaxon:9606,gene,0.004921756688541141,0.0034024254825498436
ENSG00000224459,FALSE,SLC25A34-AS1,NCBITaxon:9606,gene,0.0014512872286723878,9.420296970783831e-4
ENSG00000162460,TRUE,TMEM82,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000162458,FALSE,FBLIM1,NCBITaxon:9606,gene,0.17424911660777384,0.1062805461449012
ENSG00000233954,FALSE,UQCRHL,NCBITaxon:9606,gene,0.020065623422513883,0.013632425593983982
ENSG00000179743,FALSE,FLJ37453,NCBITaxon:9606,gene,0.1550037859666835,0.0974491225821899
ENSG00000065526,FALSE,SPEN,NCBITaxon:9606,gene,0.3292213528520949,0.19434171927030588
ENSG00000116809,FALSE,ZBTB17,NCBITaxon:9606,gene,0.06903079252902575,0.04653365394773315
ENSG00000183888,FALSE,SRARP,NCBITaxon:9606,gene,0.0732269056032307,0.041184479803422165
ENSG00000233078,FALSE,RP11-5P18.5,NCBITaxon:9606,gene,3.470469459868753e-4,2.4055461213274226e-4
ENSG00000173641,FALSE,HSPB7,NCBITaxon:9606,gene,0.007161786976274609,0.004773142839230252
ENSG00000186510,FALSE,CLCNKA,NCBITaxon:9606,gene,0.0016090358404846038,0.001115298656251804
ENSG00000184908,FALSE,CLCNKB,NCBITaxon:9606,gene,7.256436143361939e-4,5.029778253684611e-4
ENSG00000185519,FALSE,FAM131C,NCBITaxon:9606,gene,0.002681726400807673,0.0018588310937530093
ENSG00000142627,FALSE,EPHA2,NCBITaxon:9606,gene,0.2104997476022211,0.11005460726209182
ENSG00000227959,FALSE,RP11-276H7.2,NCBITaxon:9606,gene,0.003123422513881878,0.00214683893016567
ENSG00000224621,FALSE,RP11-276H7.3,NCBITaxon:9606,gene,0.0012304391721352852,8.437991535015794e-4
ENSG00000234166,TRUE,ARHGEF19-AS1,NCBITaxon:9606,gene,0,0
ENSG00000142632,FALSE,ARHGEF19,NCBITaxon:9606,gene,0.05353987884906613,0.03587871780305554
ENSG00000132881,FALSE,CPLANE2,NCBITaxon:9606,gene,0.006846289752650177,0.004718257570802406
ENSG00000037637,FALSE,FBXO42,NCBITaxon:9606,gene,0.06568652195860676,0.04458606585554582
ENSG00000055070,FALSE,SZRD1,NCBITaxon:9606,gene,0.2917402826855124,0.17796086222532437
ENSG00000187144,FALSE,SPATA21,NCBITaxon:9606,gene,0.001198889449772842,8.310068419131088e-4
ENSG00000157191,FALSE,NECAP2,NCBITaxon:9606,gene,0.3453432609793034,0.20694904711467352
ENSG00000226029,FALSE,LINC01772,NCBITaxon:9606,gene,0.005521201413427562,0.0038088526139918935
ENSG00000261135,FALSE,RP4-798A10.7,NCBITaxon:9606,gene,0.015901060070671377,0.010754419006564764
ENSG00000224174,TRUE,RP4-798A10.4,NCBITaxon:9606,gene,4.4169611307420494e-4,3.0616041544167193e-4
ENSG00000233421,FALSE,LINC01783,NCBITaxon:9606,gene,0.002366229177183241,0.001612916214179725
ENSG00000219481,FALSE,NBPF1,NCBITaxon:9606,gene,0.0613326602725896,0.041222444839102514
ENSG00000271732,FALSE,RP5-1182A14.5,NCBITaxon:9606,gene,8.202927814235235e-4,5.685836286773906e-4
ENSG00000282143,TRUE,RP1-163M9.8,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000279151,TRUE,RP1-163M9.7,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000282740,TRUE,RP5-1182A14.7,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000058453,FALSE,CROCC,NCBITaxon:9606,gene,0.07379480060575468,0.04930986171520757
ENSG00000223643,TRUE,RP11-108M9.1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000228549,FALSE,RP11-108M9.3,NCBITaxon:9606,gene,0.001514386673397274,0.0010315402739138624
ENSG00000238142,FALSE,RP11-108M9.4,NCBITaxon:9606,gene,0.11162291771832408,0.07277142540880477
ENSG00000272426,FALSE,RP11-108M9.6,NCBITaxon:9606,gene,0.06139575971731449,0.03953977898826435
ENSG00000117122,FALSE,MFAP2,NCBITaxon:9606,gene,0.03085562847046946,0.020192715482100134
ENSG00000226526,TRUE,RP1-37C10.3,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000159363,FALSE,ATP13A2,NCBITaxon:9606,gene,0.10840484603735487,0.07082590909332438
ENSG00000117118,FALSE,SDHB,NCBITaxon:9606,gene,0.3360360928823826,0.20401896305882544
ENSG00000117115,FALSE,PADI2,NCBITaxon:9606,gene,0.13358152448258456,0.07563735001763358
ENSG00000204362,TRUE,LINC02783,NCBITaxon:9606,gene,0,0
ENSG00000282843,TRUE,RP11-380J14.4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000142623,TRUE,PADI1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000142619,TRUE,PADI3,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000159339,FALSE,PADI4,NCBITaxon:9606,gene,0.001956082786471479,0.0011944878374525905
ENSG00000276747,FALSE,PADI6,NCBITaxon:9606,gene,6.940938919737506e-4,4.811092242654845e-4
ENSG00000227751,TRUE,RCC2-AS1,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000179051,FALSE,RCC2,NCBITaxon:9606,gene,0.26009591115598185,0.15533108426414027
ENSG00000074964,FALSE,ARHGEF10L,NCBITaxon:9606,gene,0.07603483089348814,0.04916928525991768
ENSG00000236648,TRUE,LINC02810,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000117148,TRUE,ACTL8,NCBITaxon:9606,gene,6.309944472488642e-5,3.4660912691447176e-5
ENSG00000284653,TRUE,RP11-658E23.1,NCBITaxon:9606,gene,0,0
ENSG00000261781,TRUE,LINC01654,NCBITaxon:9606,gene,0,0
ENSG00000117154,FALSE,IGSF21,NCBITaxon:9606,gene,0.055054265522463404,0.03399891570741974
ENSG00000230035,TRUE,IGSF21-AS1,NCBITaxon:9606,gene,0,0
ENSG00000225387,TRUE,RP11-422P22.1,NCBITaxon:9606,gene,0,0
ENSG00000179023,FALSE,KLHDC7A,NCBITaxon:9606,gene,0.004921756688541141,0.003307946565330818
ENSG00000009709,TRUE,PAX7,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000179002,TRUE,TAS1R2,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000159423,FALSE,ALDH4A1,NCBITaxon:9606,gene,0.04025744573447754,0.026521712561141535
ENSG00000169991,FALSE,IFFO2,NCBITaxon:9606,gene,0.09158884401817265,0.05897492461515384
ENSG00000127481,FALSE,UBR4,NCBITaxon:9606,gene,0.17323952549217567,0.11149862647487466
ENSG00000230424,FALSE,EMC1-AS1,NCBITaxon:9606,gene,0.057641342756183746,0.03802726685858436
ENSG00000127463,FALSE,EMC1,NCBITaxon:9606,gene,0.09281928319030792,0.06199238737948184
ENSG00000053372,FALSE,MRTO4,NCBITaxon:9606,gene,0.18242049469964663,0.1157522201601602
ENSG00000162482,FALSE,AKR7A3,NCBITaxon:9606,gene,0.0432231196365472,0.026922743540924346
ENSG00000053371,FALSE,AKR7A2,NCBITaxon:9606,gene,0.5654341241797072,0.3011353856593068
ENSG00000040487,FALSE,SLC66A1,NCBITaxon:9606,gene,0.03647147905098435,0.024791235559566558
ENSG00000077549,FALSE,CAPZB,NCBITaxon:9606,gene,1.3437657748611813,0.6464048185563998
ENSG00000235185,FALSE,RP5-1056L3.1,NCBITaxon:9606,gene,0.0011357900050479556,7.872696397071558e-4
ENSG00000173436,FALSE,MICOS10,NCBITaxon:9606,gene,1.6570860676426047,0.7072617485897502
ENSG00000158747,FALSE,NBL1,NCBITaxon:9606,gene,0.5684944472488642,0.28874662334528733
ENSG00000270136,TRUE,MICOS10-NBL1,NCBITaxon:9606,gene,0,0
ENSG00000158748,TRUE,HTR6,NCBITaxon:9606,gene,0,0
ENSG00000162542,FALSE,TMCO4,NCBITaxon:9606,gene,0.09808808682483594,0.06449555288312031
ENSG00000178828,FALSE,RNF186,NCBITaxon:9606,gene,0.022463402322059567,0.01379944926960671
ENSG00000235434,FALSE,RP11-91K11.2,NCBITaxon:9606,gene,0.002965673902069662,0.002037495924650787
ENSG00000169914,FALSE,OTUD3,NCBITaxon:9606,gene,0.06647526501766785,0.04412653478960708
ENSG00000188784,TRUE,PLA2G2E,NCBITaxon:9606,gene,0,0
ENSG00000188257,FALSE,PLA2G2A,NCBITaxon:9606,gene,0.07890585562847047,0.02130812988585439
ENSG00000127472,FALSE,PLA2G5,NCBITaxon:9606,gene,0.013219333669863706,0.008678512426483175
ENSG00000117215,FALSE,PLA2G2D,NCBITaxon:9606,gene,5.99444724886421e-4,3.6268992923609565e-4
ENSG00000158786,TRUE,PLA2G2F,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000227066,TRUE,RP3-340N1.2,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000187980,FALSE,PLA2G2C,NCBITaxon:9606,gene,6.625441696113075e-4,4.5016433364800194e-4
ENSG00000162543,FALSE,UBXN10,NCBITaxon:9606,gene,0.004669358909641595,0.0032184003842115243
ENSG00000228105,TRUE,LINC01757,NCBITaxon:9606,gene,0,0
ENSG00000284710,TRUE,RP3-340N1.7,NCBITaxon:9606,gene,0,0
ENSG00000158816,TRUE,VWA5B1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000226664,TRUE,RP4-745E8.2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000236963,TRUE,LINC01141,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000226487,TRUE,RP4-749H3.2,NCBITaxon:9606,gene,0,0
ENSG00000284641,TRUE,RP4-749H3.4,NCBITaxon:9606,gene,0,0
ENSG00000284743,TRUE,RP4-749H3.3,NCBITaxon:9606,gene,0,0
ENSG00000162545,FALSE,CAMK2N1,NCBITaxon:9606,gene,0.47494952044422006,0.227721569371429
ENSG00000090432,FALSE,MUL1,NCBITaxon:9606,gene,0.09509086320040383,0.06357482716723953
ENSG00000183114,FALSE,FAM43B,NCBITaxon:9606,gene,0.002681726400807673,0.001813449646180479
ENSG00000158825,FALSE,CDA,NCBITaxon:9606,gene,0.02350454316002019,0.01465167417983624
ENSG00000158828,FALSE,PINK1,NCBITaxon:9606,gene,0.23763250883392226,0.14509587342956784
ENSG00000117242,FALSE,PINK1-AS,NCBITaxon:9606,gene,0.0035335689045936395,0.002449283323533378
ENSG00000244038,FALSE,DDOST,NCBITaxon:9606,gene,0.5613326602725897,0.3169748893463859
ENSG00000117245,FALSE,KIF17,NCBITaxon:9606,gene,0.03773346794548208,0.02471869112344737
ENSG00000189410,FALSE,SH2D5,NCBITaxon:9606,gene,0.001356638061585058,9.312735579134854e-4
ENSG00000233069,FALSE,RP5-930J4.2,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000127483,FALSE,HP1BP3,NCBITaxon:9606,gene,0.9189803129732458,0.4782150806518456
ENSG00000075151,FALSE,EIF4G3,NCBITaxon:9606,gene,0.1877208480565371,0.11943156408070851
ENSG00000117298,FALSE,ECE1,NCBITaxon:9606,gene,0.45160272589601214,0.24168297529518679
ENSG00000236936,FALSE,RP3-329E20.2,NCBITaxon:9606,gene,5.047955577990914e-4,3.4082132813311914e-4
ENSG00000231105,FALSE,ECE1-AS1,NCBITaxon:9606,gene,8.833922261484099e-4,6.123208308833436e-4
ENSG00000236009,TRUE,RP11-293F5.1,NCBITaxon:9606,gene,0,0
ENSG00000142794,FALSE,NBPF3,NCBITaxon:9606,gene,0.023946239273094395,0.01632597955172406
ENSG00000162551,FALSE,ALPL,NCBITaxon:9606,gene,0.11250630994447249,0.06129437240066089
ENSG00000233431,TRUE,LINC02596,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000076864,FALSE,RAP1GAP,NCBITaxon:9606,gene,0.02880489651691065,0.018923944691070612
ENSG00000090686,FALSE,USP48,NCBITaxon:9606,gene,0.2369384149419485,0.1509792819548987
ENSG00000187942,FALSE,LDLRAD2,NCBITaxon:9606,gene,0.0024608783442705705,0.001687598307003161
ENSG00000142798,FALSE,HSPG2,NCBITaxon:9606,gene,0.633897021706209,0.2693816445173236
ENSG00000219073,TRUE,CELA3B,NCBITaxon:9606,gene,0,0
ENSG00000142789,TRUE,CELA3A,NCBITaxon:9606,gene,0,0
ENSG00000228397,FALSE,LINC01635,NCBITaxon:9606,gene,0.001987632508833922,0.0013686455799730177
ENSG00000070831,FALSE,CDC42,NCBITaxon:9606,gene,2.540983089348814,0.9810977045206999
ENSG00000162552,FALSE,WNT4,NCBITaxon:9606,gene,0.06142730943967693,0.033116653425944366
ENSG00000184677,FALSE,ZBTB40,NCBITaxon:9606,gene,0.05902953054013125,0.03964629691860558
ENSG00000070886,TRUE,EPHA8,NCBITaxon:9606,gene,2.523977788995457e-4,1.658725193093066e-4
ENSG00000173372,FALSE,C1QA,NCBITaxon:9606,gene,1.3144560827864715,0.2364643008364201
ENSG00000159189,FALSE,C1QC,NCBITaxon:9606,gene,1.3387178192831903,0.22382148146092745
ENSG00000173369,FALSE,C1QB,NCBITaxon:9606,gene,1.1843134780413933,0.21246913665348877
ENSG00000133216,FALSE,EPHB2,NCBITaxon:9606,gene,0.010474507824331146,0.006995091393560172
ENSG00000225952,TRUE,RP11-69E9.1,NCBITaxon:9606,gene,0,0
ENSG00000215906,TRUE,LACTBL1,NCBITaxon:9606,gene,0,0
ENSG00000227868,FALSE,TEX46,NCBITaxon:9606,gene,5.678950025239778e-4,3.936348198535782e-4
ENSG00000004487,FALSE,KDM1A,NCBITaxon:9606,gene,0.13837708228167592,0.09032915261938652
ENSG00000240553,TRUE,RP1-184J9.2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000169641,FALSE,LUZP1,NCBITaxon:9606,gene,0.4113452801615346,0.22954259878874902
ENSG00000179546,TRUE,HTR1D,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000261326,FALSE,LINC01355,NCBITaxon:9606,gene,0.02517667844522968,0.016982465116154116
ENSG00000284726,FALSE,RP5-1057J7.8,NCBITaxon:9606,gene,0.0011042402826855124,7.654010386041793e-4
ENSG00000125944,FALSE,HNRNPR,NCBITaxon:9606,gene,0.7079442200908632,0.3887999472881707
ENSG00000125945,FALSE,ZNF436,NCBITaxon:9606,gene,0.05281423523472993,0.03514801328142665
ENSG00000249087,FALSE,ZNF436-AS1,NCBITaxon:9606,gene,0.0292781423523473,0.019945446799936813
ENSG00000271420,FALSE,RP5-1057J7.7,NCBITaxon:9606,gene,0.0018298838970217063,0.0012683788639726403
ENSG00000204219,FALSE,TCEA3,NCBITaxon:9606,gene,0.21428571428571427,0.12736504829994785
ENSG00000088280,FALSE,ASAP3,NCBITaxon:9606,gene,0.04353861686017163,0.02924502841613846
ENSG00000007968,FALSE,E2F2,NCBITaxon:9606,gene,0.005142604745078243,0.0034428741940226424
ENSG00000235052,FALSE,RP1-150O5.3,NCBITaxon:9606,gene,0.0017667844522968198,0.0012064890827376753
ENSG00000117318,FALSE,ID3,NCBITaxon:9606,gene,4.896611559818274,0.9375487035652365
ENSG00000197880,FALSE,MDS2,NCBITaxon:9606,gene,9.464916708732963e-4,6.560580330892967e-4
ENSG00000142676,FALSE,RPL11,NCBITaxon:9606,gene,45.5,3.2133485802195048
ENSG00000011007,FALSE,ELOA,NCBITaxon:9606,gene,0.14490787481070166,0.0937536193958881
ENSG00000236810,FALSE,ELOA-AS1,NCBITaxon:9606,gene,0.03965800100959112,0.02676934101103052
ENSG00000057757,FALSE,PITHD1,NCBITaxon:9606,gene,0.5904846037354872,0.33903318646962544
ENSG00000011009,FALSE,LYPLA2,NCBITaxon:9606,gene,0.21851337708228166,0.13725118709258585
ENSG00000117308,FALSE,GALE,NCBITaxon:9606,gene,0.13853483089348814,0.07945087899924914
ENSG00000117305,FALSE,HMGCL,NCBITaxon:9606,gene,0.14998738011105503,0.09705048721994604
ENSG00000179163,FALSE,FUCA1,NCBITaxon:9606,gene,0.1377145381120646,0.08183097808841558
ENSG00000188822,FALSE,CNR2,NCBITaxon:9606,gene,0.002681726400807673,0.0018497548042385034
ENSG00000232557,TRUE,RP11-4M23.3,NCBITaxon:9606,gene,0,0
ENSG00000189266,FALSE,PNRC2,NCBITaxon:9606,gene,0.8418727915194346,0.42810015505118415
ENSG00000188529,FALSE,SRSF10,NCBITaxon:9606,gene,0.8117112569409389,0.43240955309481455
ENSG00000225315,TRUE,RP11-293P20.2,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000142661,FALSE,MYOM3,NCBITaxon:9606,gene,9.149419485108531e-4,6.251131424718142e-4
ENSG00000230703,TRUE,MYOM3-AS1,NCBITaxon:9606,gene,0,0
ENSG00000142677,TRUE,IL22RA1,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000185436,FALSE,IFNLR1,NCBITaxon:9606,gene,0.010379858657243815,0.007122159446763258
ENSG00000230023,TRUE,LINC02800,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000232298,TRUE,GRHL3-AS1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000158055,FALSE,GRHL3,NCBITaxon:9606,gene,0.004574709742554265,0.003094620821741594
ENSG00000001460,FALSE,STPG1,NCBITaxon:9606,gene,0.03890080767289248,0.02632450134053925
ENSG00000001461,FALSE,NIPAL3,NCBITaxon:9606,gene,0.10619636547198384,0.06970506681964175
ENSG00000117602,FALSE,RCAN3,NCBITaxon:9606,gene,0.26186269560827863,0.16115317653571917
ENSG00000264443,FALSE,NCMAP-DT,NCBITaxon:9606,gene,0.01473372034326098,0.010130950109459524
ENSG00000184454,FALSE,NCMAP,NCBITaxon:9606,gene,0.016689803129732457,0.01080530313871309
ENSG00000133226,FALSE,SRRM1,NCBITaxon:9606,gene,1.4362380111055022,0.6744124283885221
ENSG00000284699,TRUE,RP11-373M8.2,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000169504,FALSE,CLIC4,NCBITaxon:9606,gene,0.5209490156486623,0.27292360591583487
ENSG00000020633,FALSE,RUNX3,NCBITaxon:9606,gene,0.40658127208480566,0.20748865998852317
ENSG00000229162,TRUE,RUNX3-AS1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000261025,TRUE,RP11-84D1.2,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0026671600037689e-4
ENSG00000233755,FALSE,RP4-799D16.1,NCBITaxon:9606,gene,5.047955577990914e-4,3.498976176476251e-4
ENSG00000231953,FALSE,RP4-706G24.1,NCBITaxon:9606,gene,0.009370267541645633,0.006346037873277992
ENSG00000117614,FALSE,SYF2,NCBITaxon:9606,gene,1.1391342756183747,0.5575771528370711
ENSG00000284657,FALSE,RP3-465N24.8,NCBITaxon:9606,gene,0.0017667844522968198,0.001224641661766687
